Time_s,Time_ms,Voltage_Raw_V,Voltage_Filtered_V
0.000080250,0.080250,0.142600,0.144162
0.000080375,0.080375,0.145000,0.146704
0.000080500,0.080500,0.148400,0.149430
0.000080625,0.080625,0.151600,0.152345
0.000080750,0.080750,0.154400,0.155407
0.000080875,0.080875,0.157400,0.158605
0.000081000,0.081000,0.161200,0.161929
0.000081125,0.081125,0.165400,0.165358
0.000081250,0.081250,0.169200,0.168868
0.000081375,0.081375,0.172800,0.172455
0.000081500,0.081500,0.176600,0.176091
0.000081625,0.081625,0.180200,0.179760
0.000081750,0.081750,0.184200,0.183461
0.000081875,0.081875,0.187800,0.187152
0.000082000,0.082000,0.191600,0.190816
0.000082125,0.082125,0.195400,0.194436
0.000082250,0.082250,0.199000,0.198003
0.000082375,0.082375,0.202600,0.201490
0.000082500,0.082500,0.206000,0.204868
0.000082625,0.082625,0.209400,0.208124
0.000082750,0.082750,0.212800,0.211264
0.000082875,0.082875,0.215800,0.214266
0.000083000,0.083000,0.218200,0.217093
0.000083125,0.083125,0.221600,0.219751
0.000083250,0.083250,0.223400,0.222230
0.000083375,0.083375,0.226200,0.224515
0.000083500,0.083500,0.228000,0.226579
0.000083625,0.083625,0.229800,0.228437
0.000083750,0.083750,0.231600,0.230110
0.000083875,0.083875,0.233400,0.231560
0.000084000,0.084000,0.234800,0.232784
0.000084125,0.084125,0.235600,0.233768
0.000084250,0.084250,0.236200,0.234522
0.000084375,0.084375,0.236800,0.235071
0.000084500,0.084500,0.237200,0.235424
0.000084625,0.084625,0.237600,0.235547
0.000084750,0.084750,0.237400,0.235462
0.000084875,0.084875,0.236600,0.235159
0.000085000,0.085000,0.236200,0.234659
0.000085125,0.085125,0.235200,0.233949
0.000085250,0.085250,0.234200,0.233061
0.000085375,0.085375,0.233000,0.232006
0.000085500,0.085500,0.231600,0.230778
0.000085625,0.085625,0.230400,0.229405
0.000085750,0.085750,0.228800,0.227886
0.000085875,0.085875,0.226800,0.226229
0.000086000,0.086000,0.224600,0.224451
0.000086125,0.086125,0.222800,0.222580
0.000086250,0.086250,0.220800,0.220593
0.000086375,0.086375,0.218200,0.218551
0.000086500,0.086500,0.216200,0.216417
0.000086625,0.086625,0.214400,0.214248
0.000086750,0.086750,0.211800,0.212023
0.000086875,0.086875,0.209000,0.209775
0.000087000,0.087000,0.207000,0.207532
0.000087125,0.087125,0.204400,0.205288
0.000087250,0.087250,0.202200,0.203067
0.000087375,0.087375,0.200400,0.200863
0.000087500,0.087500,0.198200,0.198685
0.000087625,0.087625,0.195400,0.196561
0.000087750,0.087750,0.193600,0.194498
0.000087875,0.087875,0.191400,0.192523
0.000088000,0.088000,0.189600,0.190625
0.000088125,0.088125,0.187800,0.188796
0.000088250,0.088250,0.186400,0.187076
0.000088375,0.088375,0.184600,0.185438
0.000088500,0.088500,0.182800,0.183919
0.000088625,0.088625,0.181600,0.182512
0.000088750,0.088750,0.180000,0.181227
0.000088875,0.088875,0.178800,0.180057
0.000089000,0.089000,0.178000,0.179007
0.000089125,0.089125,0.177400,0.178084
0.000089250,0.089250,0.176200,0.177275
0.000089375,0.089375,0.175800,0.176601
0.000089500,0.089500,0.175200,0.176066
0.000089625,0.089625,0.175000,0.175652
0.000089750,0.089750,0.174600,0.175369
0.000089875,0.089875,0.174800,0.175231
0.000090000,0.090000,0.174600,0.175200
0.000090125,0.090125,0.174200,0.175278
0.000090250,0.090250,0.174800,0.175478
0.000090375,0.090375,0.175000,0.175783
0.000090500,0.090500,0.175600,0.176204
0.000090625,0.090625,0.176400,0.176741
0.000090750,0.090750,0.177000,0.177386
0.000090875,0.090875,0.177800,0.178099
0.000091000,0.091000,0.178400,0.178922
0.000091125,0.091125,0.179400,0.179821
0.000091250,0.091250,0.180600,0.180805
0.000091375,0.091375,0.181400,0.181858
0.000091500,0.091500,0.183000,0.182985
0.000091625,0.091625,0.183800,0.184168
0.000091750,0.091750,0.185000,0.185375
0.000091875,0.091875,0.186000,0.186630
0.000092000,0.092000,0.187800,0.187907
0.000092125,0.092125,0.189400,0.189208
0.000092250,0.092250,0.190600,0.190528
0.000092375,0.092375,0.192200,0.191876
0.000092500,0.092500,0.193600,0.193210
0.000092625,0.092625,0.194800,0.194551
0.000092750,0.092750,0.196000,0.195879
0.000092875,0.092875,0.197400,0.197200
0.000093000,0.093000,0.198600,0.198488
0.000093125,0.093125,0.200200,0.199762
0.000093250,0.093250,0.201400,0.200985
0.000093375,0.093375,0.202800,0.202146
0.000093500,0.093500,0.204000,0.203269
0.000093625,0.093625,0.205000,0.204328
0.000093750,0.093750,0.206200,0.205335
0.000093875,0.093875,0.207000,0.206283
0.000094000,0.094000,0.208200,0.207154
0.000094125,0.094125,0.208600,0.207953
0.000094250,0.094250,0.209400,0.208668
0.000094375,0.094375,0.209800,0.209316
0.000094500,0.094500,0.210400,0.209876
0.000094625,0.094625,0.210800,0.210355
0.000094750,0.094750,0.211000,0.210764
0.000094875,0.094875,0.211800,0.211097
0.000095000,0.095000,0.212000,0.211318
0.000095125,0.095125,0.212200,0.211445
0.000095250,0.095250,0.212200,0.211498
0.000095375,0.095375,0.212400,0.211481
0.000095500,0.095500,0.212000,0.211389
0.000095625,0.095625,0.212000,0.211218
0.000095750,0.095750,0.211600,0.210981
0.000095875,0.095875,0.211200,0.210669
0.000096000,0.096000,0.210600,0.210279
0.000096125,0.096125,0.210200,0.209836
0.000096250,0.096250,0.209400,0.209326
0.000096375,0.096375,0.209000,0.208763
0.000096500,0.096500,0.208400,0.208151
0.000096625,0.096625,0.207600,0.207496
0.000096750,0.096750,0.207000,0.206809
0.000096875,0.096875,0.206000,0.206084
0.000097000,0.097000,0.205200,0.205336
0.000097125,0.097125,0.204600,0.204562
0.000097250,0.097250,0.203800,0.203788
0.000097375,0.097375,0.203000,0.202980
0.000097500,0.097500,0.201800,0.202165
0.000097625,0.097625,0.201400,0.201339
0.000097750,0.097750,0.200200,0.200516
0.000097875,0.097875,0.199400,0.199681
0.000098000,0.098000,0.197800,0.198854
0.000098125,0.098125,0.197800,0.198055
0.000098250,0.098250,0.197000,0.197277
0.000098375,0.098375,0.196400,0.196525
0.000098500,0.098500,0.195600,0.195795
0.000098625,0.098625,0.194600,0.195091
0.000098750,0.098750,0.194200,0.194420
0.000098875,0.098875,0.193400,0.193791
0.000099000,0.099000,0.192800,0.193195
0.000099125,0.099125,0.192400,0.192646
0.000099250,0.099250,0.191600,0.192132
0.000099375,0.099375,0.191200,0.191672
0.000099500,0.099500,0.191000,0.191235
0.000099625,0.099625,0.190600,0.190849
0.000099750,0.099750,0.190400,0.190523
0.000099875,0.099875,0.190000,0.190240
0.000100000,0.100000,0.189800,0.190003
0.000100125,0.100125,0.189600,0.189812
0.000100250,0.100250,0.189400,0.189673
0.000100375,0.100375,0.189000,0.189581
0.000100500,0.100500,0.189200,0.189548
0.000100625,0.100625,0.189200,0.189560
0.000100750,0.100750,0.189200,0.189616
0.000100875,0.100875,0.189200,0.189726
0.000101000,0.101000,0.189800,0.189864
0.000101125,0.101125,0.189800,0.190050
0.000101250,0.101250,0.190000,0.190251
0.000101375,0.101375,0.190200,0.190514
0.000101500,0.101500,0.190400,0.190804
0.000101625,0.101625,0.190800,0.191131
0.000101750,0.101750,0.191600,0.191501
0.000101875,0.101875,0.191800,0.191884
0.000102000,0.102000,0.192200,0.192306
0.000102125,0.102125,0.192800,0.192738
0.000102250,0.102250,0.193000,0.193193
0.000102375,0.102375,0.193600,0.193666
0.000102500,0.102500,0.193800,0.194152
0.000102625,0.102625,0.194800,0.194644
0.000102750,0.102750,0.195400,0.195144
0.000102875,0.102875,0.195600,0.195650
0.000103000,0.103000,0.196200,0.196167
0.000103125,0.103125,0.197000,0.196689
0.000103250,0.103250,0.197400,0.197198
0.000103375,0.103375,0.197800,0.197704
0.000103500,0.103500,0.198600,0.198210
0.000103625,0.103625,0.198800,0.198692
0.000103750,0.103750,0.199400,0.215364
0.000103875,0.103875,0.199600,0.224634
0.000104000,0.104000,0.200200,0.235558
0.000104125,0.104125,0.200800,0.241930
0.000104250,0.104250,0.201000,0.246935
0.000104375,0.104375,0.201400,0.247654
0.000104500,0.104500,0.201600,0.247243
0.000104625,0.104625,0.202200,0.306915
0.000104750,0.104750,0.202600,0.288217
0.000104875,0.104875,0.202400,0.199546
0.000105000,0.105000,0.202800,0.241503
0.000105125,0.105125,0.202800,0.096515
0.000105250,0.105250,0.203200,0.138779
0.000105375,0.105375,0.203200,0.204083
0.000105500,0.105500,0.203400,0.295458
0.000105625,0.105625,0.203200,0.195575
0.000105750,0.105750,0.203400,0.227210
0.000105875,0.105875,0.203600,0.156254
0.000106000,0.106000,0.203600,0.106652
0.000106125,0.106125,0.203400,0.057316
0.000106250,0.106250,0.203000,0.008397
0.000106375,0.106375,0.203200,-0.039959
0.000106500,0.106500,0.203000,-0.087623
0.000106625,0.106625,0.202400,-0.134453
0.000106750,0.106750,0.202200,-0.180299
0.000106875,0.106875,-0.406200,-0.225036
0.000107000,0.107000,-0.256000,-0.268514
0.000107125,0.107125,-0.409400,-0.310602
0.000107250,0.107250,-0.358000,-0.351150
0.000107375,0.107375,-0.409600,-0.390016
0.000107500,0.107500,-0.358400,-0.427070
0.000107625,0.107625,-0.409600,-0.462168
0.000107750,0.107750,-2.764800,-0.495174
0.000107875,0.107875,-0.407800,-0.525937
0.000108000,0.108000,2.150400,-0.554320
0.000108125,0.108125,-2.283600,-0.580203
0.000108250,0.108250,4.263600,-0.603427
0.000108375,0.108375,-1.851800,-0.623866
0.000108500,0.108500,-3.110800,-0.641367
0.000108625,0.108625,-4.728800,-0.655803
0.000108750,0.108750,1.503600,-0.667027
0.000108875,0.108875,-3.041600,-0.674914
0.000109000,0.109000,0.245000,-0.679312
0.000109125,0.109125,-0.409600,-0.680081
0.000109250,0.109250,-0.409600,-0.677089
0.000109375,0.109375,-0.409600,-0.670201
0.000109500,0.109500,-0.409600,-0.659288
0.000109625,0.109625,-0.409600,-0.644193
0.000109750,0.109750,-0.409600,-0.624790
0.000109875,0.109875,-0.409600,-0.600953
0.000110000,0.110000,-0.409600,-0.572535
0.000110125,0.110125,-0.409600,-0.559112
0.000110250,0.110250,-0.409600,-0.539608
0.000110375,0.110375,-0.409600,-0.522961
0.000110500,0.110500,-0.409600,-0.409317
0.000110625,0.110625,-0.409600,-0.421642
0.000110750,0.110750,-0.409600,-0.425787
0.000110875,0.110875,-0.409600,-0.427624
0.000111000,0.111000,-0.409600,-0.501604
0.000111125,0.111125,-0.409600,-0.509257
0.000111250,0.111250,-0.409600,-0.430583
0.000111375,0.111375,-0.409600,-0.476961
0.000111500,0.111500,-0.409600,-0.318630
0.000111625,0.111625,-0.409600,-0.327246
0.000111750,0.111750,-0.409600,-0.381172
0.000111875,0.111875,-0.409600,-0.500018
0.000112000,0.112000,-0.409600,-0.439757
0.000112125,0.112125,-0.409600,-0.513402
0.000112250,0.112250,-0.409600,-0.494050
0.000112375,0.112375,-0.409600,-0.490421
0.000112500,0.112500,-0.409600,-0.485160
0.000112625,0.112625,-0.409600,-0.478402
0.000112750,0.112750,-0.409600,-0.470220
0.000112875,0.112875,-0.409600,-0.460700
0.000113000,0.113000,-0.409600,-0.449955
0.000113125,0.113125,-0.409600,-0.438043
0.000113250,0.113250,-0.409600,-0.425080
0.000113375,0.113375,-0.409600,-0.411149
0.000113500,0.113500,-0.409600,-0.396322
0.000113625,0.113625,-3.942400,-0.380665
0.000113750,0.113750,0.045600,-0.364296
0.000113875,0.113875,-0.027800,-0.347271
0.000114000,0.114000,-0.013000,-0.329704
0.000114125,0.114125,-0.018000,-0.311619
0.000114250,0.114250,-0.022600,-0.293117
0.000114375,0.114375,-0.026400,-0.274275
0.000114500,0.114500,-0.030600,-0.255172
0.000114625,0.114625,-0.033800,-0.235896
0.000114750,0.114750,-0.037200,-0.216531
0.000114875,0.114875,-0.039800,-0.197090
0.000115000,0.115000,-0.042800,-0.177706
0.000115125,0.115125,-0.045600,-0.158427
0.000115250,0.115250,-0.048000,-0.139349
0.000115375,0.115375,-0.050200,-0.120493
0.000115500,0.115500,-0.052000,-0.101976
0.000115625,0.115625,-0.054200,-0.083828
0.000115750,0.115750,-0.054800,-0.066197
0.000115875,0.115875,-0.055800,-0.049078
0.000116000,0.116000,-0.056800,-0.032581
0.000116125,0.116125,-0.056800,-0.016790
0.000116250,0.116250,-0.057600,-0.001745
0.000116375,0.116375,-0.057200,0.012434
0.000116500,0.116500,-0.056600,0.025703
0.000116625,0.116625,-0.056200,0.037980
0.000116750,0.116750,-0.056200,0.049199
0.000116875,0.116875,-0.054800,-0.055221
0.000117000,0.117000,-0.054000,-0.052774
0.000117125,0.117125,-0.051800,-0.052109
0.000117250,0.117250,-0.051200,-0.050734
0.000117375,0.117375,-0.049800,-0.049195
0.000117500,0.117500,-0.048200,-0.047525
0.000117625,0.117625,-0.046400,-0.045681
0.000117750,0.117750,-0.044000,-0.043731
0.000117875,0.117875,-0.041000,-0.041644
0.000118000,0.118000,-0.040000,-0.039457
0.000118125,0.118125,-0.037000,-0.037123
0.000118250,0.118250,-0.034600,-0.034724
0.000118375,0.118375,-0.031400,-0.032238
0.000118500,0.118500,-0.029800,-0.029695
0.000118625,0.118625,-0.026800,-0.027098
0.000118750,0.118750,-0.025200,-0.024458
0.000118875,0.118875,-0.021000,-0.021782
0.000119000,0.119000,-0.019400,-0.019079
0.000119125,0.119125,-0.016600,-0.016381
0.000119250,0.119250,-0.013400,-0.013700
0.000119375,0.119375,-0.011400,-0.011022
0.000119500,0.119500,-0.007800,-0.008357
0.000119625,0.119625,-0.005200,-0.005761
0.000119750,0.119750,-0.002400,-0.003213
0.000119875,0.119875,0.000000,-0.000726
0.000120000,0.120000,0.002200,0.001679
0.000120125,0.120125,0.003600,0.004012
0.000120250,0.120250,0.007200,0.006253
0.000120375,0.120375,0.009200,0.008433
0.000120500,0.120500,0.011000,0.010479
0.000120625,0.120625,0.013600,0.012421
0.000120750,0.120750,0.014800,0.014223
0.000120875,0.120875,0.017200,0.015955
0.000121000,0.121000,0.018800,0.017552
0.000121125,0.121125,0.020800,0.019031
0.000121250,0.121250,0.021200,0.020339
0.000121375,0.121375,0.023200,0.021514
0.000121500,0.121500,0.023800,0.022562
0.000121625,0.121625,0.025000,0.023460
0.000121750,0.121750,0.025600,0.024199
0.000121875,0.121875,0.026200,0.024813
0.000122000,0.122000,0.025600,0.025215
0.000122125,0.122125,0.026000,0.025580
0.000122250,0.122250,0.026400,0.025715
0.000122375,0.122375,0.026400,0.025702
0.000122500,0.122500,0.026200,0.025566
0.000122625,0.122625,0.024600,0.025277
0.000122750,0.122750,0.025400,0.024898
0.000122875,0.122875,0.025200,0.024386
0.000123000,0.123000,0.024600,0.023780
0.000123125,0.123125,0.023600,0.023046
0.000123250,0.123250,0.023000,0.022202
0.000123375,0.123375,0.022000,0.021213
0.000123500,0.123500,0.020800,0.020170
0.000123625,0.123625,0.020000,0.019047
0.000123750,0.123750,0.018400,0.017830
0.000123875,0.123875,0.017800,0.016555
0.000124000,0.124000,0.014400,0.015225
0.000124125,0.124125,0.013400,0.013859
0.000124250,0.124250,0.012200,0.012444
0.000124375,0.124375,0.010600,0.010992
0.000124500,0.124500,0.009400,0.009494
0.000124625,0.124625,0.007200,0.008010
0.000124750,0.124750,0.006600,0.006512
0.000124875,0.124875,0.004600,0.004993
0.000125000,0.125000,0.002600,0.003469
0.000125125,0.125125,0.002200,0.001973
0.000125250,0.125250,-0.001600,0.000477
0.000125375,0.125375,-0.001400,-0.000994
0.000125500,0.125500,-0.002600,-0.002441
0.000125625,0.125625,-0.004000,-0.003874
0.000125750,0.125750,-0.005400,-0.005245
0.000125875,0.125875,-0.007200,-0.006641
0.000126000,0.126000,-0.008200,-0.007949
0.000126125,0.126125,-0.010000,-0.009168
0.000126250,0.126250,-0.010800,-0.010359
0.000126375,0.126375,-0.012000,-0.011481
0.000126500,0.126500,-0.012600,-0.012531
0.000126625,0.126625,-0.013600,-0.013506
0.000126750,0.126750,-0.014800,-0.014391
0.000126875,0.126875,-0.015400,-0.015208
0.000127000,0.127000,-0.015800,-0.015949
0.000127125,0.127125,-0.017400,-0.016570
0.000127250,0.127250,-0.018000,-0.017173
0.000127375,0.127375,-0.018400,-0.017692
0.000127500,0.127500,-0.018200,-0.018125
0.000127625,0.127625,-0.018800,-0.018485
0.000127750,0.127750,-0.019400,-0.018758
0.000127875,0.127875,-0.020000,-0.018958
0.000128000,0.128000,-0.019200,-0.018997
0.000128125,0.128125,-0.019000,-0.019013
0.000128250,0.128250,-0.019400,-0.018996
0.000128375,0.128375,-0.019800,-0.018858
0.000128500,0.128500,-0.019800,-0.018696
0.000128625,0.128625,-0.019200,-0.018429
0.000128750,0.128750,-0.018200,-0.018083
0.000128875,0.128875,-0.018600,-0.017668
0.000129000,0.129000,-0.017200,-0.017174
0.000129125,0.129125,-0.016800,-0.016628
0.000129250,0.129250,-0.017000,-0.016020
0.000129375,0.129375,-0.015200,-0.015369
0.000129500,0.129500,-0.014800,-0.014673
0.000129625,0.129625,-0.013800,-0.013931
0.000129750,0.129750,-0.013000,-0.013140
0.000129875,0.129875,-0.012800,-0.012334
0.000130000,0.130000,-0.011200,-0.011491
0.000130125,0.130125,-0.010400,-0.010611
0.000130250,0.130250,-0.010000,-0.009684
0.000130375,0.130375,-0.009000,-0.008787
0.000130500,0.130500,-0.007800,-0.007887
0.000130625,0.130625,-0.006800,-0.006959
0.000130750,0.130750,-0.005600,-0.006039
0.000130875,0.130875,-0.004400,-0.005131
0.000131000,0.131000,-0.003800,-0.004223
0.000131125,0.131125,-0.004800,-0.003356
0.000131250,0.131250,-0.002600,-0.002450
0.000131375,0.131375,-0.000600,-0.001582
0.000131500,0.131500,0.000000,-0.000767
0.000131625,0.131625,0.000200,0.000014
0.000131750,0.131750,0.001400,0.000761
0.000131875,0.131875,0.002200,0.001469
0.000132000,0.132000,0.003000,0.002173
0.000132125,0.132125,0.003200,0.002786
0.000132250,0.132250,0.003600,0.003360
0.000132375,0.132375,0.004200,0.003892
0.000132500,0.132500,0.004400,0.004348
0.000132625,0.132625,0.005200,0.004805
0.000132750,0.132750,0.005400,0.005217
0.000132875,0.132875,0.005800,0.005544
0.000133000,0.133000,0.006800,0.005833
0.000133125,0.133125,0.006600,0.006041
0.000133250,0.133250,0.006600,0.006209
0.000133375,0.133375,0.006200,0.006329
0.000133500,0.133500,0.006800,0.006386
0.000133625,0.133625,0.007000,0.006418
0.000133750,0.133750,0.006200,0.006376
0.000133875,0.133875,0.007000,0.006304
0.000134000,0.134000,0.007000,0.006177
0.000134125,0.134125,0.006200,0.006045
0.000134250,0.134250,0.006400,0.005844
0.000134375,0.134375,0.005000,0.005577
0.000134500,0.134500,0.005400,0.005289
0.000134625,0.134625,0.005600,0.004988
0.000134750,0.134750,0.004800,0.004635
0.000134875,0.134875,0.004000,0.004252
0.000135000,0.135000,0.003800,0.003846
0.000135125,0.135125,0.002600,0.003420
0.000135250,0.135250,0.002800,0.003016
0.000135375,0.135375,0.003000,0.002539
0.000135500,0.135500,0.002200,0.002053
0.000135625,0.135625,0.001800,0.001566
0.000135750,0.135750,0.000600,0.001038
0.000135875,0.135875,-0.000600,0.000504
0.000136000,0.136000,0.000200,-0.000023
0.000136125,0.136125,-0.000800,-0.000574
0.000136250,0.136250,-0.001000,-0.001104
0.000136375,0.136375,-0.001200,-0.001608
0.000136500,0.136500,-0.001800,-0.002143
0.000136625,0.136625,-0.002400,-0.002631
0.000136750,0.136750,-0.003800,-0.003134
0.000136875,0.136875,-0.003200,-0.003624
0.000137000,0.137000,-0.004200,-0.004115
0.000137125,0.137125,-0.004000,-0.004552
0.000137250,0.137250,-0.005400,-0.004954
0.000137375,0.137375,-0.005200,-0.005372
0.000137500,0.137500,-0.006800,-0.005731
0.000137625,0.137625,-0.006800,-0.006111
0.000137750,0.137750,-0.006800,-0.006471
0.000137875,0.137875,-0.006600,-0.006786
0.000138000,0.138000,-0.007400,-0.007083
0.000138125,0.138125,-0.007400,-0.007363
0.000138250,0.138250,-0.007600,-0.007619
0.000138375,0.138375,-0.009200,-0.007874
0.000138500,0.138500,-0.008000,-0.008079
0.000138625,0.138625,-0.008600,-0.008230
0.000138750,0.138750,-0.009200,-0.008372
0.000138875,0.138875,-0.008600,-0.008464
0.000139000,0.139000,-0.008400,-0.008571
0.000139125,0.139125,-0.009000,-0.008640
0.000139250,0.139250,-0.008200,-0.008653
0.000139375,0.139375,-0.008000,-0.008633
0.000139500,0.139500,-0.009000,-0.008600
0.000139625,0.139625,-0.007800,-0.008543
0.000139750,0.139750,-0.009600,-0.008413
0.000139875,0.139875,-0.008200,-0.008279
0.000140000,0.140000,-0.007800,-0.008151
0.000140125,0.140125,-0.007800,-0.007982
0.000140250,0.140250,-0.008000,-0.007801
0.000140375,0.140375,-0.008200,-0.007602
0.000140500,0.140500,-0.007400,-0.007388
0.000140625,0.140625,-0.008000,-0.007163
0.000140750,0.140750,-0.007600,-0.006910
0.000140875,0.140875,-0.006600,-0.006687
0.000141000,0.141000,-0.006400,-0.006433
0.000141125,0.141125,-0.006200,-0.006149
0.000141250,0.141250,-0.006000,-0.005835
0.000141375,0.141375,-0.005400,-0.005542
0.000141500,0.141500,-0.005000,-0.005241
0.000141625,0.141625,-0.004800,-0.004973
0.000141750,0.141750,-0.004600,-0.004661
0.000141875,0.141875,-0.003800,-0.004364
0.000142000,0.142000,-0.004000,-0.004114
0.000142125,0.142125,-0.002800,-0.003823
0.000142250,0.142250,-0.003600,-0.003515
0.000142375,0.142375,-0.003000,-0.003223
0.000142500,0.142500,-0.003400,-0.002926
0.000142625,0.142625,-0.002400,-0.002644
0.000142750,0.142750,-0.001600,-0.002351
0.000142875,0.142875,-0.003000,-0.002090
0.000143000,0.143000,-0.002200,-0.001901
0.000143125,0.143125,-0.002000,-0.001693
0.000143250,0.143250,-0.001400,-0.001486
0.000143375,0.143375,-0.001400,-0.001278
0.000143500,0.143500,-0.000400,-0.001102
0.000143625,0.143625,-0.001000,-0.000971
0.000143750,0.143750,0.000000,-0.000844
0.000143875,0.143875,-0.001600,-0.000734
0.000144000,0.144000,0.000200,-0.000658
0.000144125,0.144125,0.000000,-0.000577
0.000144250,0.144250,0.000000,-0.000502
0.000144375,0.144375,-0.001200,-0.000468
0.000144500,0.144500,0.000000,-0.000446
0.000144625,0.144625,0.000000,-0.000423
0.000144750,0.144750,-0.000200,-0.000411
0.000144875,0.144875,-0.000400,-0.000427
0.000145000,0.145000,-0.000400,-0.000447
0.000145125,0.145125,0.000600,-0.000480
0.000145250,0.145250,-0.000200,-0.000553
0.000145375,0.145375,-0.000800,-0.000603
0.000145500,0.145500,-0.001200,-0.000684
0.000145625,0.145625,-0.001000,-0.000773
0.000145750,0.145750,-0.000600,-0.000888
0.000145875,0.145875,-0.002600,-0.000985
0.000146000,0.146000,-0.001000,-0.001057
0.000146125,0.146125,-0.001000,-0.001200
0.000146250,0.146250,-0.001000,-0.001320
0.000146375,0.146375,-0.001200,-0.001463
0.000146500,0.146500,-0.002000,-0.001579
0.000146625,0.146625,-0.002000,-0.001726
0.000146750,0.146750,-0.001600,-0.001851
0.000146875,0.146875,-0.001600,-0.001999
0.000147000,0.147000,-0.002600,-0.002105
0.000147125,0.147125,-0.002200,-0.002292
0.000147250,0.147250,-0.002400,-0.002396
0.000147375,0.147375,-0.003000,-0.002523
0.000147500,0.147500,-0.002400,-0.002637
0.000147625,0.147625,-0.002800,-0.002794
0.000147750,0.147750,-0.003200,-0.002927
0.000147875,0.147875,-0.003400,-0.003049
0.000148000,0.148000,-0.003200,-0.003171
0.000148125,0.148125,-0.003800,-0.003305
0.000148250,0.148250,-0.003400,-0.003430
0.000148375,0.148375,-0.003000,-0.003488
0.000148500,0.148500,-0.003200,-0.003588
0.000148625,0.148625,-0.003600,-0.003695
0.000148750,0.148750,-0.003400,-0.003795
0.000148875,0.148875,-0.003600,-0.003872
0.000149000,0.149000,-0.003800,-0.003947
0.000149125,0.149125,-0.004400,-0.004096
0.000149250,0.149250,-0.004000,-0.004177
0.000149375,0.149375,-0.004600,-0.004256
0.000149500,0.149500,-0.004200,-0.004314
0.000149625,0.149625,-0.005000,-0.004347
0.000149750,0.149750,-0.004400,-0.002487
0.000149875,0.149875,-0.004400,-0.003047
0.000150000,0.150000,-0.004400,-0.003688
0.000150125,0.150125,-0.005000,-0.004386
0.000150250,0.150250,-0.004000,-0.005136
0.000150375,0.150375,-0.005200,-0.005815
0.000150500,0.150500,-0.004600,-0.006501
0.000150625,0.150625,-0.005000,-0.007155
0.000150750,0.150750,-0.004800,-0.007704
0.000150875,0.150875,-0.004400,-0.008133
0.000151000,0.151000,-0.004600,-0.008467
0.000151125,0.151125,-0.004600,-0.008701
0.000151250,0.151250,-0.004200,-0.008766
0.000151375,0.151375,-0.004200,-0.008708
0.000151500,0.151500,-0.005200,-0.008498
0.000151625,0.151625,-0.004200,-0.008082
0.000151750,0.151750,-0.004200,-0.007488
0.000151875,0.151875,-0.004600,-0.006729
0.000152000,0.152000,-0.005000,-0.005792
0.000152125,0.152125,-0.004400,-0.004653
0.000152250,0.152250,-0.003600,-0.003343
0.000152375,0.152375,-0.004000,-0.001926
0.000152500,0.152500,-0.003600,-0.000307
0.000152625,0.152625,-0.003800,0.001477
0.000152750,0.152750,-0.004400,0.003390
0.000152875,0.152875,-0.076000,0.005422
0.000153000,0.153000,0.000200,0.007596
0.000153125,0.153125,0.005600,0.010041
0.000153250,0.153250,0.010800,0.012548
0.000153375,0.153375,0.015600,0.015101
0.000153500,0.153500,0.018200,0.017689
0.000153625,0.153625,0.023400,0.020295
0.000153750,0.153750,0.027600,0.022907
0.000153875,0.153875,0.031000,0.025511
0.000154000,0.154000,0.033200,0.028092
0.000154125,0.154125,0.036400,0.030638
0.000154250,0.154250,0.040000,0.033133
0.000154375,0.154375,0.041800,0.035565
0.000154500,0.154500,0.044400,0.037918
0.000154625,0.154625,0.047200,0.040180
0.000154750,0.154750,0.048200,0.042337
0.000154875,0.154875,0.049400,0.044374
0.000155000,0.155000,0.050600,0.046278
0.000155125,0.155125,0.051800,0.048034
0.000155250,0.155250,0.051400,0.049630
0.000155375,0.155375,0.051600,0.051050
0.000155500,0.155500,0.053200,0.052282
0.000155625,0.155625,0.052200,0.053311
0.000155750,0.155750,0.050800,0.054123
0.000155875,0.155875,0.051000,0.054704
0.000156000,0.156000,0.049800,0.055042
0.000156125,0.156125,0.048600,0.055121
